qid,n_sents,all_exactly_one_strict,all_exactly_one_quoted,all_token_unique,any_zero_quoted,n_short,n_missing_context
5abaad51554299232ef4a369,2,False,False,False,True,0,0
5abd8fe55542996e802b47d4,2,False,False,True,True,0,0
5a804d955542992bc0c4a6e3,2,False,False,True,True,0,0
5a73063b5542994cef4bc426,2,False,False,False,True,0,0
5a7547885542996c70cfaed5,3,False,False,True,True,1,0
5a82573555429940e5e1a85f,2,False,False,True,True,0,0
5a734b4d5542992359bc32e7,2,False,False,True,True,0,0
5ae5362c55429960a22e0261,4,False,False,False,True,0,0
5a7f3f3e55429934daa2fd43,2,False,False,False,True,0,0
5ac50e5255429924173fb58d,3,False,False,False,True,0,0
5ab7c4b95542991d322237b8,2,False,False,True,True,0,0
5ae3328455429928c4239675,2,False,False,False,True,0,0
5a7640c05542992d0ec0606b,2,False,False,True,True,0,0
5ac2b40b554299677310261d,3,False,False,True,True,0,0
5ab4b98f5542990594ba9ca3,2,False,False,False,True,0,0
5abd207955429924427fcf03,3,False,False,False,True,0,0
5ac26f775542990b17b1538f,2,False,False,True,True,0,0
5a74847555429979e288296f,2,False,False,False,True,0,0
5adc84b25542994650320d2e,2,False,False,False,True,0,0
5a81f2935542995ce29dcc96,3,False,False,False,True,0,0
5a8b93f855429950cd6afd1c,2,False,False,True,True,0,0
5ab6f213554299710c8d1fcc,2,False,True,True,False,0,0
5a7926f755429974737f79ac,2,True,True,True,False,0,0
5a84d3445542992a431d1aaa,2,False,False,True,True,0,0
5ac3f46f55429919431738df,2,False,False,False,True,0,0
5ae104a955429920d5234280,2,False,False,True,True,0,0
5ae68e305542991bbc976126,2,False,False,True,True,0,0
5a87e88f5542993e715ac004,2,False,False,True,True,0,0
5a8eb40355429917b4a5bdb2,5,False,False,True,True,0,0
5ab2a83155429929539467a6,2,False,False,False,True,0,0
5ab273da554299340b5254d2,3,False,False,False,True,0,0
5ae495635542995dadf24354,2,False,False,False,True,0,0
5ab604cc554299710c8d1e52,2,False,False,True,True,0,0
5ae3f2bc5542995ad6573ccb,2,False,False,False,True,0,0
5a7c6e905542990527d554a5,2,False,False,False,True,0,0
5ab425db5542991751b4d699,2,False,False,True,True,0,0
5ae253d25542994d89d5b3db,3,False,False,False,True,0,0
5a8f06805542995085b374d4,2,False,False,False,True,0,0
5abd023c554299114383a1ce,2,False,False,True,True,0,0
5ab2ddc6554299194fa93554,2,False,False,False,True,0,0
5a80924a554299485f59865b,3,False,False,True,True,0,0
5a7b6a5055429927d897bfbe,4,False,False,False,True,0,0
5a8307f855429903bc27ba75,2,False,False,True,True,0,0
5ae7cd4c5542997ec27276f0,2,False,False,False,True,0,0
5a7ca40355429935c91b527a,2,False,False,False,True,0,0
5ae3411d5542991a06ce997b,2,False,False,True,True,0,0
5ae4bcb95542995ad6573e35,3,False,False,False,True,0,0
5ab72ed655429928e1fe3836,2,False,False,True,True,0,0
5ac237e35542992f1f2b3824,2,True,True,True,False,0,0
5a8f36b65542997ba9cb31fc,3,False,False,True,True,0,0
5ab57f7e554299488d4d99bf,2,False,False,True,True,0,0
5abe3c645542991f66106108,2,False,False,True,True,0,0
5a7f20e9554299306751364f,3,False,False,False,True,0,0
5ae667ce5542991bbc9760cd,2,False,False,True,True,0,0
5ab9536d55429970cfb8ea65,3,False,False,True,True,0,0
5a7daddc5542995ed0d1665c,2,False,False,False,True,0,0
5ae43aff55429970de88d925,2,False,True,True,False,1,0
5ac147a85542994d76dccdcb,2,False,False,True,True,0,0
5a7c732355429935c91b51bc,3,False,False,True,True,0,0
5a8d4c745542994ba4e3dc5e,3,False,False,False,True,0,0
5a7eea7755429934daa2fc78,2,False,False,True,True,0,0
5ab9bccf554299743d22ebd6,2,False,False,True,True,0,0
5a7719605542994aec3b71ea,2,False,False,True,True,0,0
5a71205b5542994082a3e5b5,2,False,False,True,True,0,0
5a7f186b55429934daa2fcd4,2,False,False,False,True,0,0
5add3c6e5542997545bbbcdf,2,False,False,False,True,0,0
5ae15cee5542990adbacf76d,2,False,False,True,True,0,0
5a7363545542991f29ee2dd6,2,False,False,False,True,0,0
5a72ad525542994cef4bc3d0,2,False,False,True,True,0,0
5a7dbb115542997cc2c47485,2,False,False,False,True,0,0
5a7f7d9155429969796c1a74,2,False,False,True,True,0,0
5a8ba3445542997f31a41d93,2,True,True,True,False,0,0
5a8c6f775542996e8ac88aab,2,False,False,True,True,0,0
5a72a23f5542991f9a20c545,2,False,False,True,True,0,0
5a7950685542994bb9456ffa,2,False,False,False,True,0,0
5adcf8e855429947343537e7,2,False,False,True,True,0,0
5a901cd85542995651fb50ba,3,False,False,True,True,0,0
5adfdadc55429925eb1afac3,2,False,False,True,True,0,0
5ab7ae295542995dae37e98c,2,False,False,False,True,0,0
5ae5ce2c554299546bf82f77,3,False,False,True,True,0,0
5adc677755429947ff17394b,2,False,False,False,True,0,0
5ab74fbd5542993667793fbb,2,True,True,True,False,0,0
5ae7533f5542997b22f6a6d6,2,False,False,True,True,0,0
5ab2d129554299545a2cfaa4,4,False,False,True,True,0,0
5a86172a554299211dda2a6a,2,False,False,False,True,0,0
5a79cfbc554299148911fa63,2,False,False,False,True,0,0
5abc71b655429959677d6abd,3,False,False,False,True,0,0
5ae528be5542990ba0bbb1da,2,True,True,True,False,0,0
5ae2e101554299492dc91c76,2,False,False,True,True,0,0
5a7276f45542991f9a20c484,2,False,False,True,True,0,0
5a8c72715542996e8ac88ab0,2,False,False,True,True,0,0
5ab9247c554299131ca4227d,2,False,False,True,True,0,0
5ae1071b554299422ee995d3,3,False,False,False,True,0,0
5ab5efae5542997d4ad1f25f,2,False,False,False,True,0,0
5a89087c554299515336126e,2,False,False,True,True,0,0
5ac1015a5542996f0d89cc52,2,False,False,True,True,0,0
5a836fb9554299123d8c2123,2,False,False,True,True,0,0
5a879d945542994846c1cdb5,3,False,False,False,True,0,0
5a85e00f5542994c784ddba1,3,False,False,False,True,0,0
5ab82e5c5542990e739ec85c,2,False,False,False,True,0,0
5ac2d1b7554299657fa29082,2,True,True,True,False,0,0
5a7af64f55429931da12c9b0,2,False,True,True,False,0,0
5a744ba955429979e28828d5,3,False,False,True,True,0,0
5ae6542f55429908198fa590,4,False,False,False,True,0,0
5ae52d0a5542992663a4f135,2,False,False,True,True,0,0
5ac14b8b5542994ab5c67cd8,2,True,True,True,False,0,0
5a82eece55429954d2e2ebc5,3,False,False,True,True,0,0
5ade87ac55429939a52fe8e4,2,False,False,True,True,0,0
5ae2e3a955429928c4239534,2,False,False,False,True,0,0
5abff1475542997d6429595a,3,False,False,False,True,0,0
5add850f5542992ae4cec599,2,False,False,False,True,0,0
5a7ca3a155429935c91b5278,2,False,False,True,True,0,0
5ade691d55429939a52fe8af,3,False,False,False,True,0,0
5a81de8d55429926c1cdada9,2,False,False,True,True,0,0
5abc1db8554299700f9d77e3,2,False,False,True,True,0,0
5a8bb2425542996e8ac889e1,2,False,False,False,True,0,0
5a8f60785542997ba9cb3239,2,False,False,True,True,0,0
5ae0f704554299422ee99585,3,False,False,False,True,0,0
5add9e345542990dbb2f7e88,2,False,False,True,True,0,0
5ab29ef7554299194fa93476,2,True,True,True,False,0,0
5ac4dcfc5542996feb3fe952,3,False,False,True,True,0,0
5ab7b27a5542992aa3b8c84e,2,False,False,False,True,0,0
5ab2a18a554299194fa9348d,2,False,False,False,True,0,0
5ac537f95542996feb3fea40,2,False,False,True,True,0,0
5a81df94554299676cceb123,2,False,False,False,True,0,0
5ae533425542990ba0bbb20c,2,False,False,True,True,0,0
5a7350855542994cef4bc532,2,False,False,False,True,0,0
5ae1d3ba5542997f29b3c13f,2,False,False,True,True,0,0
5a86fb1e554299211dda2b79,2,False,False,True,True,0,0
5a8a046e55429970aeb70208,3,False,False,False,True,0,0
5a8c61fc5542996e8ac88a96,2,True,True,True,False,0,0
5a7d9cb75542995f4f40228c,2,False,False,True,True,0,0
5ae65b125542992ae0d162ee,3,False,False,True,True,0,0
5a7d77fb5542990b8f50399d,2,False,False,False,True,0,0
5ae66c3555429908198fa5cd,2,False,False,True,True,0,0
5a84c0575542997b5ce3ff54,3,False,False,False,True,0,0
5ab8686755429934fafe6da9,3,False,False,False,True,0,0
5a86f9e9554299211dda2b76,3,False,False,True,True,0,0
5ae77ac055429952e35ea936,3,False,False,False,True,0,0
5a7b6d0255429931da12caa9,3,False,False,False,True,0,0
5ae188eb5542990adbacf7b3,2,False,False,True,True,0,0
5ac43f3a5542997ea680ca46,2,False,False,False,True,0,0
5a7530c05542996c70cfaea9,2,False,True,True,False,0,0
5ae61a175542995703ce8aff,2,False,False,True,True,0,0
5a8edd7255429917b4a5bdf7,3,False,False,False,True,0,0
5ac4f74955429924173fb520,2,False,False,True,True,0,0
5adf3a0b5542995ec70e8f9d,2,False,False,True,True,0,0
5a8ce524554299585d9e375a,2,False,False,True,True,0,0
5ab818885542990e739ec81b,2,False,False,True,True,0,0
5ac5043a5542994611c8b314,3,False,False,True,True,0,0
5a73509e5542994cef4bc533,2,False,False,True,True,0,0
5adf03cf5542995534e8c72d,3,False,False,False,True,0,0
5ae0950f5542993d6555ebae,2,False,False,True,True,0,0
5ae5317a5542992663a4f14c,3,False,False,False,True,0,0
5a83b6f45542996488c2e49c,2,False,False,True,True,0,0
5ae7bae35542993210983f16,2,False,False,True,True,0,0
5ab814725542992aa3b8c899,2,False,False,True,True,0,0
5ae4b2d75542995dadf243bf,2,False,False,False,True,0,0
5a8a53e455429970aeb7028f,2,True,True,True,False,0,0
5ac1708d55429964131be1fc,2,False,False,True,True,0,0
5a733c4a55429901807dafb3,4,False,False,False,True,0,0
5a75b8615542992db94736af,2,False,False,True,True,0,0
5a81347c55429938b61422f5,2,False,False,False,True,0,0
5a77b2bb5542992a6e59df8f,3,False,False,True,True,0,0
5ab873ed55429934fafe6dc9,4,False,False,False,True,0,0
5a8f8228554299458435d662,3,False,False,False,True,0,0
5a7a4dc05542990198eaf119,2,False,False,False,True,0,0
5abfa93b5542997ec76fd424,3,True,True,True,False,0,0
5ae32a0055429928c423963f,2,False,False,True,True,0,0
5a88090f55429938390d3ed4,4,False,False,False,True,0,0
5ae752d65542997b22f6a6d3,2,False,False,False,True,0,0
5adcb5d55542994ed6169bc9,2,False,False,True,True,0,0
5add0d325542992c1e3a2529,3,False,False,True,True,0,0
5a777a925542997042120a84,2,False,False,False,True,0,0
5ac263215542992f1f2b38a0,2,False,False,True,True,0,0
5ae32ec255429928c4239654,2,False,False,True,True,0,0
5a844c8d55429933447460c6,2,False,False,True,True,0,0
5ac4f2f055429924173fb504,3,False,False,False,True,0,0
5ab60131554299110f2199b9,2,False,False,False,True,0,0
5abbe3f2554299642a094bba,3,False,False,True,True,0,0
5a78f18c55429974737f7916,2,False,False,True,True,0,0
5abf858b5542997719eab697,2,False,False,True,True,0,0
5a7bf2ec5542996dd594b864,2,False,False,False,True,0,0
5a7fe2b85542994857a76822,2,False,False,False,True,0,0
5a7db6905542990b8f503a38,2,False,False,False,True,0,0
5ab2dde05542991669774113,3,False,False,False,True,2,0
5a83aeb95542996488c2e486,3,False,False,True,True,0,0
5addd6b55542990dbb2f7ea9,2,False,False,True,True,0,0
5ade00cf5542997545bbbdf7,2,False,False,False,True,0,0
5ac3d6495542995c82c4ac3f,2,False,False,False,True,0,0
5a87aa5d5542996e4f3088bb,2,False,False,False,True,0,0
5a73ff915542993a88ae2ee4,3,False,False,True,True,0,0
5adf1a1f5542995ec70e8f70,2,False,False,False,True,0,0
5ae27bac554299492dc91c2a,2,False,False,True,True,0,0
5ae608c155429929b0807a8d,2,False,False,False,True,0,0
5ab2d062554299545a2cfaa0,2,True,True,True,False,0,0
5a735e7e55429901807db00c,4,False,False,True,True,0,0
5a7ddefc5542995f4f4022e6,2,True,True,True,False,0,0
5a8a61c955429930ff3c0dbb,3,False,False,True,True,0,0
5a81c1a05542990a1d231e94,2,False,False,False,True,0,0
5ac533635542994611c8b428,2,False,False,True,True,0,0
5ae0180e55429942ec259c1a,2,False,False,True,True,0,0
5ae630925542992ae0d1626e,2,False,False,True,True,0,0
5ae7c76d5542993210983f48,2,False,False,False,True,0,0
5ac050025542997d642959fe,3,False,False,False,True,0,0
5a903b9c5542995651fb50fb,2,False,False,True,True,0,0
5ae69b9b5542996d980e7c53,3,False,False,True,True,0,0
5a8ca7fe554299240d9c21ba,2,False,False,True,True,0,0
5a7721ae55429966f1a36c94,2,False,False,True,True,0,0
5a7cf729554299683c1c63f5,2,False,True,True,False,0,0
5adf1e365542993344016be3,2,False,False,True,True,0,0
5ae623b35542995703ce8b23,2,False,False,True,True,0,0
5ab4bbbc5542990594ba9ca8,2,False,False,True,True,0,0
5add45475542997545bbbd0e,4,False,False,False,True,0,0
5a7da8e65542990b8f503a10,2,False,False,True,True,0,0
5a76fbe055429937353601b0,2,False,False,True,True,0,0
5aba96065542994dbf01995b,3,False,False,True,True,0,0
5ac3c56a554299204fd21e4c,2,False,False,True,True,0,0
5ae3cca05542990afbd1e1dc,2,False,False,True,True,0,0
5a73fe9b5542993a88ae2ee2,2,False,False,False,True,0,0
5a7df5a75542995f4f402350,2,False,False,True,True,0,0
5ab2e6ad554299295394689b,3,False,False,False,True,0,0
5a75147455429916b016424b,2,False,False,False,True,0,0
5a908f0955429933b8a2055a,4,False,False,False,True,0,0
5ade992a554299728e26c75a,4,False,False,False,True,0,0
5abd00825542992ac4f38197,2,True,True,True,False,0,0
5a89156c554299669944a4a3,2,False,False,True,True,0,0
5a7bc0345542997c3ec97276,2,False,False,True,True,0,0
5a88a8e75542997e5c09a697,2,False,False,False,True,0,0
5a75b7695542992db94736ad,2,False,False,False,True,0,0
5ade3c745542997c77adedb9,2,False,False,True,True,0,0
5ab698d3554299110f219a29,2,False,False,True,True,0,0
5adfbccc55429942ec259b2d,2,False,False,True,True,0,0
5a7b27c9554299042af8f71a,2,False,False,False,True,0,0
5ab671935542995eadeeffdc,2,False,False,True,True,0,0
5abab1cf554299232ef4a379,3,False,False,True,True,0,0
5adfb89555429942ec259b11,2,False,False,True,True,0,0
5a7327175542992359bc324f,3,False,False,False,True,0,0
5add62245542992ae4cec53b,2,False,False,True,True,0,0
5a862bd15542991e771815a6,2,False,False,True,True,0,0
5ab546e4554299494045ef5f,2,False,False,True,True,0,0
5adbd8615542994650320c02,2,True,True,False,False,0,0
5a714a9e5542994082a3e780,3,False,False,False,True,0,0
5a7ae4165542995eb53be8b8,3,False,False,True,True,0,0
5a7cdb8a554299683c1c63a3,2,False,False,True,True,0,0
5ab702065542993667793f12,2,False,False,True,True,0,0
5ac3751f554299218029dbd6,3,False,False,False,True,0,0
5a7e9ad8554299306751359c,2,False,True,True,False,0,0
5ae827ff55429952e35eaa66,2,False,False,True,True,1,0
5ac4ff1655429924173fb544,3,False,False,True,True,1,0
5ae71164554299572ea546b1,2,False,False,True,True,0,0
5ab95f2e55429970cfb8ea96,2,False,False,True,True,0,0
5a74e88155429916b0164239,3,False,False,False,True,0,0
5a8130ca55429926c1cdad07,3,False,False,False,True,0,0
5a7a41475542996a35c17167,2,False,False,True,True,0,0
5ae4cacc5542990ba0bbb138,2,False,False,False,True,0,0
5ae0adbd5542993d6555ec0f,2,False,False,True,True,0,0
5ac039bc554299294b218f59,2,False,False,True,True,0,0
5a899c4c55429946c8d6e95c,2,False,False,True,True,0,0
5a7382ea554299623ed4abc6,2,False,False,False,True,0,0
5ac2896d554299677310256a,2,False,False,False,True,0,0
5ae699265542991bbc97614d,2,False,False,True,True,0,0
5a7cb78e5542996dd594b9b5,3,False,False,True,True,0,0
5a7cfcf655429907fabef090,2,False,False,False,True,0,0
5a8f0dee5542997ba9cb319b,4,False,False,False,True,0,0
5abe47cb55429976d4830ad9,4,False,False,False,True,0,0
5a87dcb95542997e5c09a57e,3,False,False,False,True,0,0
5ab2d47a554299545a2cfab5,2,False,False,False,True,0,0
5adc09745542996e685252b4,2,False,False,True,True,0,0
5ab9234355429934fafe6e69,2,False,False,True,True,0,0
5a7a2c195542990198eaf0ab,2,False,False,True,True,0,0
5a76303e5542992d0ec0605b,2,False,False,False,True,0,0
5ae2046e5542997283cd232a,2,False,False,True,True,0,0
5add59e85542992ae4cec51b,2,False,False,False,True,0,0
5adcc10e5542994ed6169bee,2,False,False,False,True,0,0
5ac00371554299012d1db56e,2,False,False,True,True,0,0
5ade163855429939a52fe806,3,False,False,True,True,0,0
5a8d0f3d5542994ba4e3dbc9,3,False,False,False,True,0,0
5adf0a325542992d7e9f9283,2,False,False,True,True,0,0
5a7def3f5542995f4f402326,2,False,False,True,True,0,0
5a8334bc5542996488c2e3ee,4,False,False,True,True,0,0
5ae0ea205542993d6555ec98,2,False,False,True,True,0,0
5ac5506d5542993e66e822fc,2,False,False,False,True,0,0
5a7a7bf055429941d65f2675,2,False,False,True,True,0,0
5abef06f5542993fe9a41dac,4,False,False,False,True,0,0
5ae115a655429901ffe4ad67,2,False,False,True,True,0,0
5a7cbbb7554299452d57b9d6,2,True,True,True,False,0,0
5ac309a4554299657fa290df,3,False,False,True,True,0,0
5a74547855429974ef308bd8,2,False,False,False,True,0,0
5a8ec9a35542995a26add522,3,False,False,False,True,0,0
5a8b47dc5542995d1e6f1344,2,False,False,False,True,1,0
5a733ce75542994cef4bc4ef,4,False,False,True,True,0,0
5a87ea425542993e715ac00b,3,False,False,True,True,0,0
5ac197765542991316484b42,3,False,False,False,True,0,0
5a7b93c5554299294a54aa01,3,False,False,True,True,0,0
5aba994b5542994dbf019969,2,False,False,True,True,0,0
5ae78ec455429952e35ea96f,4,False,False,False,True,1,0
5a71750e5542994082a3e83f,2,False,False,True,True,0,0
5a74fa805542993748c89771,2,False,False,True,True,0,0
5ae4d08b5542990ba0bbb157,2,False,False,False,True,0,0
5ae429a85542996836b02c46,2,False,False,True,True,0,0
5a83863b554299123d8c2146,3,False,False,False,True,0,0
5ae0acae55429945ae959412,4,False,False,False,True,0,0
5a7908a8554299148911f9cc,4,False,False,True,True,0,0
5a873f9d5542996432c57245,2,False,False,True,True,0,0
5abaea225542992ccd8e7e58,2,True,True,True,False,0,0
5a79b3015542996c55b2dc39,3,False,False,False,True,0,0
5ae3d5a85542992f92d8238b,2,False,False,False,True,0,0
5ab1c64b5542997061209567,3,False,False,True,True,0,0
5add261f5542992ae4cec4ad,3,False,False,True,True,0,0
5a824fba554299676cceb256,3,False,False,False,True,0,0
5ae7f0e3554299540e5a56c6,2,True,True,True,False,0,0
5ae7bfb75542997ec27276df,4,False,False,False,True,0,0
5a7f8e3e55429969796c1aad,2,False,False,True,True,0,0
5a8e1239554299068b959e4c,2,False,False,False,True,0,0
5a79220455429974737f79a2,2,False,False,True,True,0,0
5abb0369554299232ef4a3a2,2,False,False,False,True,1,0
5ae24f515542994d89d5b3ce,2,False,False,True,True,0,0
5ae5fac75542996de7b71aa2,3,False,False,False,True,0,0
5a7e805e5542991319bc94c4,2,False,False,False,True,0,0
5abe327c5542991f661060fc,2,False,False,False,True,0,0
5ade46ef5542997c77adedc9,2,False,False,True,True,0,0
5a777c1c55429949eeb29e65,2,False,False,True,True,0,0
5a7dd93e5542990b8f503aec,2,False,False,False,True,0,0
5a78b198554299148911f938,2,False,False,False,True,0,0
5ae160505542997b2ef7d1b5,2,False,False,True,True,0,0
5a7baf595542995eb53be997,2,False,False,False,True,0,0
5ae745585542991bbc9761cd,2,False,False,False,True,0,0
5ae20ce55542997283cd2378,2,False,False,True,True,0,0
5a845c405542996488c2e527,2,False,False,True,True,0,0
5adcd5ae5542990d50227d41,3,False,False,False,True,0,0
5a7da8ea5542995f4f4022ac,3,False,False,False,True,0,0
5abc6f63554299700f9d78c6,2,False,False,True,True,0,0
5adc71175542994650320d07,2,False,True,True,False,0,0
5a7ce5d355429907fabef053,2,False,False,True,True,0,0
5adf292d5542993a75d263f8,2,False,False,False,True,0,0
5a7c3df85542996dd594b8e0,2,False,False,False,True,0,0
5ab32d4d55429969a97a80f2,2,False,False,False,True,0,0
5a81011c55429938b6142286,3,False,False,False,True,0,0
5a76b0035542993569682c85,3,False,False,True,True,0,0
5a8e879c5542995085b37441,2,False,False,False,True,0,0
5a7a238c5542990783324e83,2,False,False,False,True,0,0
5a8f5abb5542992414482a74,2,False,False,True,True,0,0
5abfd1e75542994516f45504,3,False,False,True,True,0,0
5a83672f5542992ef85e22ac,2,False,False,True,True,0,0
5adc1002554299438c868d1f,3,False,False,True,True,1,0
5ae386995542994393b9e6ef,2,False,False,False,True,0,0
5ae7422f5542997b22f6a64e,2,False,False,True,True,0,0
5ab2a6955542992953946797,2,False,False,True,True,0,0
5ac2e18955429921a00ab0a8,2,False,False,True,True,0,0
5a83a39e5542993344746068,3,False,False,True,True,0,0
5a75e89a554299109176e5c9,2,False,False,True,True,0,0
5a8ae3e455429970aeb70321,4,False,False,False,True,0,0
5adf9bc9554299025d62a2dc,2,False,False,False,True,0,0
5ac2abf255429921a00ab029,2,False,False,False,True,0,0
5a8eb60a5542995a26add4f2,3,False,False,True,True,0,0
5a77222d5542993569682ceb,2,False,False,False,True,0,0
5a8c41235542995e66a4757e,3,False,False,False,True,0,0
5a8125c355429926c1cdacf6,3,False,False,True,True,0,0
5ac4d718554299076e296e0f,2,False,False,True,True,0,0
5ae142f655429920d5234357,3,False,False,True,True,0,0
5ab5d0865542997d4ad1f1ea,3,False,False,False,True,0,0
5ab660fe5542995eadeeffae,2,False,False,True,True,0,0
5a89dead5542992e4fca8409,2,False,False,True,True,0,0
5ae2d86e55429928c42394f7,2,False,False,False,True,0,0
5a740fda55429979e288289d,2,True,True,True,False,0,0
5a89e05b5542992e4fca841e,2,False,False,False,True,1,0
5abcc28255429959677d6ad3,3,False,False,False,True,1,0
5adfde6a55429906c02daa77,2,False,False,False,True,1,0
5ae6129255429929b0807ac0,2,False,False,True,True,0,0
5ae0f1ff5542997b2ef7d096,2,False,False,False,True,0,0
5ae333cc5542991a06ce9950,2,False,False,True,True,0,0
5ac180cc55429964131be206,2,False,False,True,True,0,0
5ac4d5de55429919431739e8,4,False,False,False,True,0,0
5a876d415542993e715abf39,2,False,False,True,True,0,0
5ac34c465542995ef918c17d,2,False,False,False,True,0,0
5ab5508c554299494045ef79,2,False,False,False,True,0,0
5a7703f155429972597f1413,2,False,False,False,True,0,0
5a7e5d605542991319bc9477,2,False,False,True,True,0,0
5ae808245542993210984047,4,False,False,True,True,0,0
5ae62ffe5542992ae0d1626c,2,False,False,True,True,0,0
5a778fc85542992a6e59def3,2,False,False,True,True,0,0
5a8c44cb554299240d9c20fd,3,False,False,False,True,0,0
5ab27255554299722f9b4d2b,2,False,False,True,True,0,0
5a8626f85542994775f60711,4,False,False,False,True,0,0
5ae0c9aa554299603e418459,3,False,True,True,False,0,0
5ac4d114554299076e296dff,2,False,False,False,True,0,0
5a7138705542994082a3e692,2,False,False,False,True,0,0
5adc8d8b554299473435373f,2,False,False,True,True,0,0
5add0f1c5542990d50227dad,4,False,False,True,True,0,0
5abdb3155542996e802b4816,3,False,False,True,True,0,0
5abed6c45542990832d3a0ee,2,False,False,True,True,0,0
5abfcc715542997719eab6d1,2,False,False,False,True,0,0
5a7dbcbd5542995ed0d1666c,2,False,False,True,True,0,0
5ae663635542992ae0d16315,3,False,False,False,True,0,0
5ab9065c5542991b5579f0d1,2,False,False,True,True,0,0
5ae3f3395542995ad6573cd1,2,False,False,True,True,0,0
5ae1c02e554299492dc91b85,2,False,False,True,True,0,0
5ae1812255429901ffe4aed0,2,False,False,False,True,0,0
5a905a5055429916514e7481,3,False,False,True,True,0,0
5a8f07df5542995085b374db,3,False,False,True,True,0,0
5a85fb9d5542994775f606e0,4,True,True,True,False,0,0
5ae6c1e655429908198fa6b0,2,False,False,False,True,0,0
5a726d175542997f827839c4,2,False,False,True,True,0,0
5a7c63e055429907fabeef7b,2,False,False,False,True,0,0
5ae6965355429908198fa640,2,False,False,True,True,0,0
5a8ae81e55429950cd6afbd1,2,False,False,True,True,0,0
5a75af065542992d0ec05fdf,3,False,False,False,True,0,0
5a866881554299211dda2b21,3,False,False,False,True,0,0
5abce75b55429959677d6b36,3,False,False,False,True,1,0
5a8c2da1554299240d9c20bc,3,False,False,False,True,0,0
5ac177b25542994d76dcce4d,2,False,False,False,True,0,0
5abfda165542997ec76fd45f,4,False,False,False,True,0,0
5a80aa4a554299485f598695,2,False,False,True,True,0,0
5a791e8855429907847277c1,4,False,False,False,True,0,0
5ac3d4ae554299741d48a337,2,False,False,True,True,0,0
5ac077845542996f0d89cbe6,2,False,False,False,True,0,0
5a7ca551554299683c1c6323,2,False,False,True,True,0,0
5adf330e5542993344016c1a,2,False,False,False,True,0,0
5ac1334455429964131be183,2,False,False,False,True,0,0
5ae671195542991bbc9760d6,2,False,False,False,True,0,0
5adf082b5542993a75d263db,2,True,True,True,False,0,0
5ae801f1554299321098402d,2,False,False,False,True,0,0
5ab7d01e5542992aa3b8c856,3,False,False,False,True,0,0
5ab3ca5d55429969a97a81c2,2,False,False,True,True,0,0
5ae667625542996d980e7b57,3,False,False,True,True,0,0
5ae0c6805542993d6555ec5d,3,False,False,False,True,0,0
5a7260815542990c210a4113,3,False,False,True,True,0,0
5a746d7855429929fddd8421,4,False,False,False,True,0,0
5a881e1855429938390d3ef0,2,True,True,True,False,1,0
5a88eddf554299206df2b3b6,2,False,False,True,True,0,0
5a7925be554299029c4b5f0b,2,False,False,False,True,0,0
5ae2a1365542992decbdcd62,2,False,False,True,True,0,0
5ac141e55542991316484a9c,2,False,False,True,True,0,0
5ae668bd55429908198fa5c3,2,False,False,True,True,0,0
5ae699145542996d980e7c38,2,False,False,True,True,0,0
5a8b663555429950cd6afcdd,2,False,False,True,True,0,0
5a78e88d55429970f5fffdc7,5,False,False,True,True,0,0
5a76498a5542992d0ec0608c,2,False,False,False,True,0,0
5a77acc05542992a6e59df77,2,False,False,False,True,0,0
5adbd7e15542994650320c01,2,False,False,False,True,0,0
5ab6ca405542995eadef0099,2,False,False,True,True,0,0
5adbfca855429947ff173898,2,False,False,True,True,0,0
5a8b075555429950cd6afc4d,2,False,False,True,True,0,0
5ae1518555429901ffe4ae57,2,False,False,True,True,0,0
5abe2e7a55429976d4830a88,2,True,True,True,False,0,0
5a7761025542993735360253,3,False,False,True,True,0,0
5ac454c05542995c82c4ad33,2,False,False,True,True,1,0
5ac321fe554299657fa290e6,2,False,False,False,True,0,0
5aba64af55429955dce3ee05,2,False,False,True,True,0,0
5abd82115542993062266cb4,2,False,False,False,True,0,0
5ac39367554299657fa290f2,4,False,False,False,True,0,0
5a81f55d5542990a1d231ef5,3,False,False,True,True,0,0
5ae68f3c5542991bbc976129,2,False,False,True,True,0,0
5ade0cc95542995b365fabeb,2,False,False,True,True,0,0
5ab5757b554299637185c59f,4,False,False,False,True,0,0
5a77912c5542995d831811d9,4,False,False,True,True,0,0
5ae2b5345542994d89d5b439,3,False,False,False,True,0,0
5ae7efde554299540e5a56bf,2,False,False,True,True,0,0
5a7f7d505542992097ad2f87,3,False,False,True,True,0,0
5ab5efcf554299488d4d9a5a,2,False,False,True,True,0,0
5a734a575542991f9a20c6e8,3,False,False,True,True,0,0
5ab57990554299494045efed,2,False,False,False,True,0,0
5a81f1d2554299676cceb18d,2,False,False,True,True,0,0
5a7bb697554299042af8f7af,3,False,False,False,True,0,0
5a87bf925542996e4f308907,2,False,False,False,True,0,0
5ab1e192554299340b525417,2,False,False,True,True,0,0
5a8368895542992ef85e22b0,3,False,False,True,True,0,0
5a81381355429938b61422fe,4,False,False,False,True,0,0
5a78b9e2554299029c4b5e5d,2,False,False,False,True,0,0
5adf5d0f5542993344016c5f,2,False,False,True,True,0,0
5ab7f6845542992aa3b8c893,3,False,False,True,True,0,0
5ae772625542997ec272765c,3,False,False,False,True,0,0
5ab7faa65542990e739ec7ac,2,False,False,False,True,0,0
